# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.280000000000000105e-03 1.638399840242499295e-06 3.841638399805002990e-03 5.460698560000309953e-11 7.680000285754218226e-03
1.290000000000000131e-03 1.664100068410334643e-06 3.871664100116412044e-03 7.425970949270777055e-11 7.739999567756505883e-03
1.300000000000000157e-03 1.690000031029370575e-06 3.901690000156055049e-03 1.922408898735739058e-10 7.799999375757593612e-03
1.310000000000000183e-03 1.716099899518042093e-06 3.931716099756954463e-03 2.177698021910146053e-10 7.860000963131774654e-03
1.320000000000000210e-03 1.742399967419316908e-06 3.961742399935186398e-03 4.869704639531846624e-11 7.920000282339856312e-03
1.330000000000000236e-03 1.768900141918550162e-06 3.991768900172498746e-03 4.593836422372987727e-11 7.979999677999671803e-03
1.340000000000000045e-03 1.795599921639023933e-06 4.021795599802313603e-03 1.779199010343290865e-10 8.040000614826681158e-03
1.350000000000000071e-03 1.822499968273660897e-06 4.051822499985036075e-03 2.480859961906389799e-11 8.099999841276073198e-03
1.360000000000000098e-03 1.849600068659640328e-06 4.081849600051867810e-03 2.482902772271700087e-11 8.160000177820592171e-03
1.370000000000000124e-03 1.876900056263508532e-06 4.111876900164013193e-03 1.573310370872604835e-10 8.219999431465119244e-03
1.380000000000000150e-03 1.904399970165115974e-06 4.141904399834306361e-03 1.966089513416591217e-10 8.280000781986096570e-03
1.390000000000000176e-03 1.932100008428250248e-06 4.171932100027753165e-03 2.813038690874236636e-11 8.339999872350567500e-03
1.400000000000000203e-03 1.960000005851725291e-06 4.201960000094651093e-03 1.272164595889080374e-10 8.399999502894495151e-03
1.410000000000000229e-03 1.988099960215095052e-06 4.231988099877348475e-03 1.174624841837612621e-10 8.460000530008393582e-03
1.420000000000000038e-03 2.016399986981554093e-06 4.262016400004231542e-03 2.431210788245152798e-11 8.519999907509401282e-03
1.430000000000000064e-03 2.044900119013703943e-06 4.292044900152891529e-03 4.782396700875324314e-11 8.579999753105305160e-03
1.440000000000000091e-03 2.073600080976234494e-06 4.322073600166564944e-03 1.185638254241894174e-10 8.639999498254447019e-03
1.450000000000000117e-03 2.102499912393085424e-06 4.352102499890708742e-03 2.944489096989855170e-11 8.700000083944559037e-03
1.460000000000000143e-03 2.131600067567518408e-06 4.382131600089156365e-03 2.940581111943174619e-11 8.760000003974255378e-03
1.470000000000000169e-03 2.160900046899172366e-06 4.412160900144623810e-03 1.326121434885862982e-10 8.819999580206072665e-03
1.480000000000000196e-03 2.190400000490200227e-06 4.442190399906120746e-03 1.271223126764198241e-10 8.880000435365964506e-03
1.490000000000000222e-03 2.220099962091381940e-06 4.472220099973167606e-03 1.485744860474369489e-11 8.940000004888482010e-03
1.500000000000000248e-03 2.249999966341675872e-06 4.502250000040231015e-03 9.851675031313789077e-11 8.999999609938136302e-03
1.510000000000000057e-03 2.280099898666065883e-06 4.532280099810215290e-03 1.173283692423865432e-10 9.060000502585374704e-03
1.520000000000000084e-03 2.310399902949455964e-06 4.562310399869318189e-03 4.428368782782854396e-11 9.120000121055404918e-03
1.530000000000000110e-03 2.340900047581584431e-06 4.592340900064328935e-03 2.185718273040038184e-11 9.179999830588592147e-03
1.540000000000000136e-03 2.371600110517846360e-06 4.622371600245145373e-03 1.749675959672458703e-10 9.239999241107632599e-03
1.550000000000000162e-03 2.402499982512296128e-06 4.652402499836227889e-03 1.890700929152444587e-10 9.300000662804563945e-03
1.560000000000000189e-03 2.433599984641432457e-06 4.682433599983770733e-03 1.191047260817867937e-12 9.360000083521669012e-03
1.570000000000000215e-03 2.464900005438863673e-06 4.712464900109125665e-03 1.321298626066891302e-10 9.419999459202799130e-03
1.580000000000000241e-03 2.496399900575596575e-06 4.742496399787743400e-03 1.428697160577030445e-10 9.480000736975746634e-03
1.590000000000000050e-03 2.528099984022702529e-06 4.772528100002837448e-03 2.352962269469571766e-11 9.539999881675420568e-03
1.600000000000000077e-03 2.560000075479962334e-06 4.802560000046973698e-03 3.563283001994932420e-11 9.600000170745914829e-03
1.610000000000000103e-03 2.592099896059352204e-06 4.832592099782928585e-03 1.406892380373392371e-10 9.660000522822009827e-03
1.620000000000000129e-03 2.624399893402795669e-06 4.862624399898152205e-03 6.194156298988673370e-12 9.719999993861527798e-03
1.630000000000000155e-03 2.656899992903305474e-06 4.892656899974756612e-03 2.206590465902991127e-11 9.780000109598674385e-03
1.640000000000000182e-03 2.689600054672780516e-06 4.922689600145524480e-03 1.111111203044856666e-10 9.839999515030228849e-03
1.650000000000000208e-03 2.722499975238434899e-06 4.952722499867778794e-03 1.302558061411218659e-10 9.900000590524982158e-03
1.660000000000000234e-03 2.755599955328591477e-06 4.982755599948873737e-03 7.482015007553854957e-12 9.960000042413597043e-03
1.670000000000000260e-03 2.788900023809048889e-06 5.012788900114362178e-03 1.081614797726615507e-10 1.001999943103371038e-02
1.680000000000000070e-03 2.822399912894013596e-06 5.042822399830892977e-03 9.778489129530498758e-11 1.008000047934753951e-02
1.690000000000000096e-03 2.856099917458720938e-06 5.072856099891165371e-03 3.088374000981275458e-11 1.014000008664783792e-02
1.700000000000000122e-03 2.890000032618189607e-06 5.102890000025617212e-03 8.022027486731531098e-12 1.019999998377141281e-02
1.710000000000000148e-03 2.924100091838965909e-06 5.132924100230695785e-03 1.621680567609473655e-10 1.025999931552590283e-02
1.720000000000000175e-03 2.958399964114732938e-06 5.162958399855810399e-03 1.258886328514563502e-10 1.032000049364878436e-02
1.730000000000000201e-03 2.992900034914924845e-06 5.192992900064030692e-03 3.390798752889168100e-11 1.037999988366777870e-02
1.740000000000000227e-03 3.027600010696573918e-06 5.223027600076868282e-03 7.616307584612513892e-11 1.043999966419217884e-02
1.750000000000000253e-03 3.062499986050681855e-06 5.253062499895211346e-03 1.038902297523236484e-10 1.050000046513410723e-02
1.760000000000000063e-03 3.097599989843047297e-06 5.283097600023989315e-03 3.891642563758068718e-11 1.055999987702449516e-02
1.770000000000000089e-03 3.132900080693445943e-06 5.313132900078620935e-03 2.421174372102541383e-12 1.061999992198536802e-02
1.780000000000000115e-03 3.168399911768204902e-06 5.343168399808195801e-03 1.166213792203052435e-10 1.068000035952376692e-02
1.790000000000000141e-03 3.204099950693262144e-06 5.373204099960116054e-03 1.061373211541649653e-11 1.073999998942376521e-02
1.800000000000000168e-03 3.240000036264234495e-06 5.403240000030784529e-03 5.651479284551896853e-12 1.079999999462089022e-02
1.810000000000000194e-03 3.276100042359786357e-06 5.433276100142325760e-03 1.104147884234407684e-10 1.085999954066707573e-02
1.820000000000000220e-03 3.312399998733894790e-06 5.463312399924813434e-03 8.125944361836445751e-11 1.092000030982820391e-02
1.830000000000000246e-03 3.348899994648490974e-06 5.493348899987982037e-03 7.051248473999294220e-12 1.098000006558041974e-02
1.840000000000000272e-03 3.385599995908705750e-06 5.523385600083141611e-03 9.487965968446587794e-11 1.103999955367562791e-02
