# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
1.858415841584158643e-07 9.745870777067011659e-11 1.859935463421891200e-07 2.684233596714769021e-03 1.232797789974870994e-02
1.868406840684068743e-07 3.520703728554508416e-10 1.862293648180468608e-07 2.775080220315695456e-03 2.775080220315695456e-03
1.878397839783978843e-07 3.084494881733235161e-10 1.876447703885730789e-07 1.207792098491200505e-03 1.207792098491200505e-03
1.888388838883888678e-07 2.867084347712989256e-11 1.890451990504971036e-07 1.881438966516491007e-03 1.122147678440077456e-02
1.898379837983798778e-07 5.149980442098467392e-10 1.892612333520560242e-07 6.505796039828481980e-04 2.430082060726146409e-03
1.908370837083708614e-07 1.803266425071115009e-10 1.906385356242878970e-07 1.909624328626513545e-04 1.909624328626513545e-04
1.918361836183618714e-07 1.508588809429056710e-10 1.920014915945955636e-07 1.506432937237178749e-04 2.866175172782758906e-03
1.928352835283528814e-07 3.849927043830803086e-10 1.921988515007910792e-07 2.607815918142630807e-03 1.156473154182813268e-02
1.938343834383438649e-07 5.616640486039159441e-11 1.935397144769979150e-07 2.460888736613986438e-03 2.460888736613986438e-03
1.948334833483348749e-07 1.562860951764832862e-11 1.948668257867325337e-07 5.026968840766699032e-04 5.026968840766699032e-04
1.958325832583258584e-07 3.079581034626244218e-10 1.961803959282804044e-07 4.070275686598456844e-04 2.487917478472878585e-03
1.968316831683168684e-07 2.178108804429257361e-10 1.963525368964269546e-07 2.655420268530495065e-03 1.125231229033030189e-02
1.978307830783078784e-07 1.770710245097006919e-10 1.976453356533625083e-07 8.468275782713696742e-05 2.752076557409832702e-03
1.988298829882988620e-07 1.424487194867651851e-10 1.989251421363746886e-07 4.746726013784563492e-04 4.746726013784563492e-04
1.998289828982898720e-07 1.809801197794058680e-10 2.001921513006266196e-07 1.823441079868981518e-03 1.823441079868981518e-03
2.008280828082808555e-07 4.955396093464514706e-10 2.014465541044785368e-07 1.224246273525686490e-03 1.528469333452964207e-03
2.018271827182718655e-07 1.814437489144893334e-11 2.015883651118599573e-07 2.186753082554782068e-03 1.036334208767408782e-02
2.028262826282628755e-07 2.060840387230200577e-11 2.028235317474980093e-07 2.303371455651959110e-04 2.468407338718670019e-03
2.038253825382538590e-07 3.313282981309839670e-10 2.040465898467402894e-07 1.080542120419414331e-03 1.080542120419414331e-03
2.048244824482448690e-07 3.679985205451430375e-10 2.052577161570923181e-07 6.369841864821701449e-04 6.369841864821701449e-04
2.058235823582358526e-07 4.043130275022122078e-10 2.064570843174351467e-07 2.227042440366755471e-03 2.227042440366755471e-03
2.068226822682268626e-07 7.086762288111003727e-10 2.076448648580253575e-07 1.097620449816094634e-03 1.497836904853055984e-03
2.078217821782178726e-07 7.430034365540905128e-10 2.088212247564058544e-07 2.467876511614619517e-03 1.017956281397003337e-02
2.088208820882088561e-07 2.453397485169261927e-10 2.089230028978761311e-07 1.371690559968108403e-03 9.009760532350474804e-03
