# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
6.001594059405940306e-04 3.153033389935444575e-14 6.001594059967807482e-04 8.312328603210517031e-11 8.312328603210517031e-11
6.101603960396039970e-04 1.418865025470950059e-13 6.101603959516310738e-04 1.764375312518495775e-10 1.764375312518495775e-10
6.201613861386138550e-04 1.301181384860683465e-13 6.201613858056731488e-04 6.538667385314056446e-10 2.385883268729571682e-09
6.301623762376238214e-04 1.452171716209704755e-13 6.301623766207242738e-04 7.546940850033934112e-10 3.270909321173576245e-09
6.401633663366336794e-04 2.131628207280300558e-14 6.401633662704853123e-04 1.394795390297076665e-10 9.522163058051091866e-10
6.501643564356435374e-04 1.827427098533007666e-13 6.501643561751535572e-04 2.384350494821774191e-10 1.026360552103255941e-09
6.601653465346535039e-04 8.726352973553730408e-14 6.601653463227385998e-04 3.769093925853894689e-10 8.863985101470461814e-10
6.701663366336633619e-04 1.709743457922741072e-13 6.701663370343169390e-04 6.847331590620342467e-10 2.909515739446533189e-09
6.801673267326733283e-04 1.767475055203249212e-13 6.801673269780650344e-04 2.017701561385365494e-10 9.217164809172118112e-10
6.901683168316831863e-04 5.839773109528323403e-14 6.901683168321071093e-04 1.708055918925310834e-10 1.708055918925310834e-10
7.001693069306930443e-04 1.285638262515931274e-13 7.001693065995517884e-04 5.783629131173029236e-10 2.616562078117112833e-09
7.101702970297030107e-04 3.774758283725532237e-14 7.101702972218681964e-04 4.360209970855066786e-10 1.096420287893806744e-09
7.201712871287128687e-04 4.529709940470638685e-14 7.201712871225396384e-04 1.420188411316303245e-10 7.842033689087202220e-10
7.301722772277228352e-04 2.375877272697834997e-14 7.301722772430352393e-04 1.069597743708072812e-10 1.069597743708072812e-10
7.401732673267326932e-04 5.950795411990839057e-14 7.401732672747129982e-04 3.015412364248959420e-10 9.094867081671509368e-10
7.501742574257425512e-04 2.144950883575802436e-13 7.501742578126524563e-04 4.599831626705963572e-10 2.235514884318945406e-09
7.601752475247525176e-04 1.461053500406706007e-13 7.601752476689149773e-04 5.286659998660070414e-12 5.286659998660070414e-12
7.701762376237623756e-04 7.949196856316120829e-14 7.701762377347876054e-04 8.134604101428521972e-11 1.058213516813566457e-10
7.801772277227723420e-04 5.639932965095795225e-14 7.801772277176155512e-04 1.309641284308327158e-10 6.781624151130927203e-10
7.901782178217822000e-04 1.185718190299667185e-13 7.901782176205074393e-04 2.093454298801589175e-10 5.649685164144102600e-10
8.001792079207920580e-04 4.041211809635569807e-14 8.001792080016834063e-04 3.031925821517233999e-10 8.233764781095942453e-10
8.101801980198020245e-04 3.552713678800500929e-14 8.101801980209266674e-04 8.529110750998825097e-11 8.529110750998825097e-11
8.201811881188118825e-04 9.303668946358811809e-14 8.201811879624543167e-04 1.544500083383582023e-10 1.544500083383582023e-10
8.301821782178218489e-04 1.820765760385256726e-14 8.301821780962725938e-04 2.490654349429632930e-10 7.323297523953442578e-10
8.401831683168317069e-04 1.110223024625156540e-14 8.401831684157201607e-04 2.618341099491772184e-10 7.336615759356845956e-10
8.501841584158416733e-04 4.440892098500626162e-15 8.501841583918867684e-04 4.653788465702746180e-11 1.070596944430235453e-10
8.601851485148515313e-04 2.664535259100375697e-15 8.601851485527944874e-04 8.259792849685254623e-11 5.327378538311222655e-10
8.701861386138613893e-04 5.462297281155770179e-14 8.701861383824116558e-04 4.068325676342965380e-10 1.873007970942808242e-09
8.801871287128713557e-04 7.860379014346108306e-14 8.801871288999230103e-04 2.466555848457119282e-10 1.106483349389009163e-09
8.901881188118812138e-04 8.437694987151189707e-14 8.901881188361215891e-04 1.347164602094608199e-10 1.347164602094608199e-10
9.001891089108911802e-04 2.797762022055394482e-14 9.001891089499558518e-04 2.424327405492476828e-11 1.127635762543377496e-10
9.101900990099010382e-04 8.792966355031239800e-14 9.101900987471545079e-04 3.837163919939712287e-10 1.589830711523632090e-09
9.201910891089108962e-04 1.607602939657226671e-13 9.201910894458542600e-04 3.825615380037561408e-10 1.562601603666280425e-09
9.301920792079208626e-04 1.052491427344648400e-13 9.301920793443052560e-04 6.672529195839160820e-11 6.672529195839160820e-11
