# deltax   errors_cdiff   errors_fdiff   errors_2cdiff   errors_2fdiff
6.767680000000000917e-02 8.881784197001252323e-16 6.767680000000275697e-02 5.595524044110788964e-14 2.016165012719284277e-13
6.868690000000000906e-02 2.220446049250313081e-15 6.868690000000388096e-02 5.151434834260726348e-14 2.633449014410871314e-13
6.969700000000000895e-02 2.220446049250313081e-15 6.969700000000456086e-02 6.217248937900876626e-14 2.677857935395877576e-13
7.070710000000000883e-02 -1.998401444325281773e-15 7.070709999999547080e-02 -6.794564910705958027e-14 -2.677857935395877576e-13
7.171720000000000872e-02 -1.554312234475219157e-15 7.171719999999615069e-02 -6.883382752675970551e-14 -2.631228568361621001e-13
7.272730000000000861e-02 4.440892098500626162e-16 7.272729999999905104e-02 -3.419486915845482145e-14 -9.703349235223868163e-14
7.373740000000000849e-02 -1.554312234475219157e-15 7.373739999999884276e-02 1.199040866595169064e-14 1.199040866595169064e-14
7.474750000000000838e-02 -1.110223024625156540e-15 7.474749999999863448e-02 -1.021405182655144017e-14 -1.021405182655144017e-14
7.575760000000000827e-02 -1.554312234475219157e-15 7.575759999999798211e-02 -1.865174681370262988e-14 -7.682743330406083260e-14
7.676770000000000815e-02 -4.440892098500626162e-16 7.676769999999999428e-02 4.884981308350688778e-15 4.884981308350688778e-15
7.777780000000000804e-02 -6.661338147750939243e-16 7.777779999999889782e-02 -1.554312234475219157e-14 -7.061018436615995597e-14
7.878790000000000793e-02 4.440892098500626162e-16 7.878790000000002181e-02 -5.107025913275720086e-15 -5.107025913275720086e-15
7.979800000000000781e-02 8.881784197001252323e-16 7.979800000000158988e-02 1.643130076445231680e-14 1.643130076445231680e-14
8.080810000000000770e-02 1.776356839400250465e-15 8.080810000000226978e-02 1.465494392505206633e-14 6.572520305780926719e-14
8.181820000000000759e-02 8.881784197001252323e-16 8.181820000000028514e-02 -9.325873406851314940e-15 -5.906386491005832795e-14
8.282830000000000747e-02 -4.440892098500626162e-16 8.282830000000096504e-02 2.708944180085381959e-14 7.549516567451064475e-14
8.383840000000000736e-02 0.000000000000000000e+00 8.383840000000120085e-02 2.486899575160350651e-14 7.238654120556020644e-14
8.484850000000000725e-02 1.776356839400250465e-15 8.484850000000365711e-02 4.884981308350688778e-14 1.874056465567264240e-13
8.585860000000000714e-02 -6.661338147750939243e-16 8.585859999999811976e-02 -2.398081733190338127e-14 -6.927791673660976812e-14
8.686870000000000702e-02 -8.881784197001252323e-16 8.686869999999791148e-02 -2.464695114667847520e-14 -1.127986593019159045e-13
8.787880000000000691e-02 -1.332267629550187849e-15 8.787879999999725911e-02 -2.997602166487922659e-14 -1.592059817312474479e-13
8.888890000000000680e-02 4.440892098500626162e-16 8.888889999999927127e-02 -2.597921877622866305e-14 -6.816769371198461158e-14
8.989900000000000668e-02 -1.332267629550187849e-15 8.989899999999817481e-02 -1.243449787580175325e-14 -1.243449787580175325e-14
9.090910000000000657e-02 -8.881784197001252323e-16 9.090909999999929880e-02 9.325873406851314940e-15 9.325873406851314940e-15
9.191920000000000646e-02 -1.110223024625156540e-15 9.191919999999820234e-02 -1.398881011027697241e-14 -5.329070518200751394e-14
9.292930000000000634e-02 -8.881784197001252323e-16 9.292929999999888224e-02 -1.554312234475219157e-15 1.110223024625156540e-14
9.393940000000000623e-02 0.000000000000000000e+00 9.393939999999956214e-02 -6.661338147750939243e-15 -6.661338147750939243e-15
9.494950000000000612e-02 4.440892098500626162e-16 9.494950000000024204e-02 -3.108624468950438313e-15 -3.108624468950438313e-15
9.595960000000000600e-02 4.440892098500626162e-16 9.595960000000047785e-02 -3.774758283725532237e-15 -3.774758283725532237e-15
9.696970000000001977e-02 4.440892098500626162e-16 9.696970000000026957e-02 -8.881784197001252323e-15 -8.881784197001252323e-15
9.797980000000001966e-02 4.440892098500626162e-16 9.797980000000006129e-02 -5.329070518200751394e-15 -4.019007349143066676e-14
9.898990000000001954e-02 1.776356839400250465e-15 9.898990000000207345e-02 5.329070518200751394e-15 -5.995204332975845318e-15
1.000000000000000056e-01 4.440892098500626162e-16 1.000000000000018652e-01 2.353672812205331866e-14 9.015010959956271108e-14
